,home_player,home_RBI,away_team,games_played,home_AB,home_BB,home_K
1781,David Hamilton,0.0,TOR,1,3.0,1.0,1.0
1782,Ceddanne Rafaela,0.0,TOR,1,2.0,1.0,0.0
1783,,2.0,TOR,1,30.0,4.0,4.0
1784,,,TOR,1,,,
1785,Francisco Lindor,0.0,MIA,1,4.0,0.0,0.0
1786,Juan Soto,1.0,MIA,1,3.0,1.0,1.0
1787,Pete Alonso,0.0,MIA,1,4.0,0.0,0.0
1788,Brandon Nimmo,0.0,MIA,1,4.0,0.0,0.0
1789,Mark Vientos,0.0,MIN,1,1.0,3.0,0.0
1790,Jose Siri,0.0,MIA,1,0.0,0.0,0.0
1791,Brett Baty,0.0,MIA,1,0.0,0.0,0.0
1792,Jesse Winker,0.0,MIA,1,4.0,0.0,1.0
1793,Taylor Ward,1.0,MIA,1,4.0,0.0,1.0
1794,Luisangel Acuna,0.0,MIA,1,3.0,1.0,1.0
1795,Hayden Senger,0.0,MIA,1,4.0,0.0,1.0
1796,,2.0,MIA,1,31.0,5.0,5.0
1797,Jonathan India,0.0,MIN,1,2.0,2.0,0.0
1798,Bobby Witt Jr.,1.0,MIN,1,4.0,0.0,0.0
1799,Vinnie Pasquantino,1.0,MIN,1,4.0,0.0,0.0
1800,Salvador Perez,0.0,MIN,1,3.0,1.0,2.0
1801,Michael Massey,0.0,MIN,1,4.0,0.0,1.0
1802,Hunter Renfroe,0.0,MIN,1,4.0,0.0,2.0
1803,MJ Melendez,0.0,MIN,1,3.0,1.0,2.0
1804,Maikel Garcia,0.0,MIN,1,4.0,0.0,0.0
1805,Kyle Isbel,2.0,MIN,1,4.0,0.0,1.0
1806,,4.0,MIN,1,32.0,4.0,8.0
1807,,,MIN,1,,,
1808,Ian Happ,3.0,TEX,1,5.0,0.0,1.0
1809,Kyle Tucker,1.0,TEX,1,5.0,0.0,1.0
1810,Seiya Suzuki,1.0,TEX,1,3.0,1.0,0.0
1811,Michael Busch,1.0,TEX,1,3.0,0.0,0.0
1812,Dansby Swanson,0.0,TEX,1,3.0,0.0,1.0
1813,Miguel Amaya,1.0,TEX,1,3.0,0.0,0.0
1814,Pete Crow-Armstrong,0.0,SEA,1,3.0,1.0,0.0
1815,Jon Berti,0.0,TEX,1,3.0,0.0,1.0
1816,Gage Workman,0.0,TEX,1,3.0,1.0,3.0
1817,,7.0,TEX,1,31.0,3.0,7.0
1818,,,TEX,1,,,
1819,,,TEX,1,,,
1820,,,TEX,1,,,
1821,Corbin Carroll,0.0,BAL,1,4.0,0.0,0.0
1822,Geraldo Perdomo,0.0,BAL,1,4.0,0.0,0.0
1823,Pavin Smith,0.0,BAL,1,3.0,0.0,1.0
1824,Randal Grichuk,0.0,BAL,1,1.0,0.0,0.0
1825,Josh Naylor,0.0,BAL,1,4.0,0.0,0.0
1826,Lourdes Gurriel Jr.,1.0,BAL,1,3.0,0.0,0.0
1827,Eugenio Suarez,0.0,BAL,1,3.0,0.0,0.0
1828,Gabriel Moreno,0.0,BAL,1,3.0,0.0,1.0
1829,Jake McCarthy,0.0,BAL,1,3.0,0.0,1.0
1830,Tim Tawa,0.0,BAL,1,3.0,0.0,0.0
1831,,1.0,BAL,1,31.0,0.0,3.0
1832,Julio Rodriguez,0.0,HOU,1,4.0,0.0,2.0
1833,Jorge Polanco,2.0,HOU,1,4.0,0.0,0.0
1834,Randy Arozarena,0.0,HOU,1,4.0,0.0,1.0
1835,Cal Raleigh,0.0,HOU,1,3.0,0.0,1.0
1836,Luke Raley,0.0,HOU,1,3.0,0.0,0.0
1837,Rowdy Tellez,0.0,HOU,1,3.0,0.0,2.0
1838,Dylan Moore,0.0,TBR,1,2.0,1.0,0.0
1839,Ryan Bliss,2.0,HOU,1,2.0,0.0,0.0
1840,Miles Mastrobuoni,0.0,HOU,1,0.0,1.0,0.0
1841,J.P. Crawford,0.0,HOU,1,2.0,0.0,0.0
1842,,4.0,HOU,1,27.0,2.0,6.0
1843,LaMonte Wade Jr.,0.0,CIN,1,4.0,0.0,2.0
1844,Willy Adames,0.0,CIN,1,4.0,0.0,1.0
1845,Jung Hoo Lee,0.0,CIN,1,4.0,0.0,0.0
1846,Matt Chapman,0.0,CIN,1,3.0,1.0,1.0
1847,Heliot Ramos,0.0,CIN,1,4.0,0.0,1.0
1848,Mike Yastrzemski,0.0,CIN,1,3.0,0.0,0.0
1849,Wilmer Flores,0.0,CIN,1,3.0,0.0,0.0
1850,Patrick Bailey,0.0,CIN,1,3.0,0.0,1.0
1851,Tyler Fitzgerald,0.0,CIN,1,3.0,0.0,1.0
1852,,0.0,CIN,1,31.0,1.0,7.0
1853,Lawrence Butler,1.0,SDP,1,4.0,1.0,2.0
1854,Brent Rooker,0.0,SDP,1,5.0,0.0,1.0
1855,Tyler Soderstrom,2.0,SDP,1,3.0,1.0,0.0
1856,Shea Langeliers,0.0,SDP,1,4.0,0.0,1.0
1857,JJ Bleday,0.0,SDP,1,4.0,0.0,0.0
1858,Miguel Andujar,0.0,SDP,1,4.0,0.0,0.0
1859,Jacob Wilson,0.0,SDP,1,4.0,0.0,0.0
1860,Max Schuemann,0.0,SDP,1,0.0,0.0,0.0
1861,Gio Urshela,0.0,SDP,1,3.0,0.0,1.0
1862,Seth Brown,0.0,SDP,1,1.0,0.0,1.0
1863,Luis Urias,0.0,SDP,1,0.0,0.0,0.0
1864,Max Muncy,1.0,SDP,1,4.0,0.0,0.0
1865,Max Muncy,1.0,SDP,1,4.0,0.0,0.0
1866,,4.0,SDP,1,36.0,2.0,6.0
1867,Justyn-Henry Malloy,0.0,NYY,1,4.0,0.0,3.0
1868,Kerry Carpenter,1.0,NYY,1,4.0,0.0,1.0
1869,Riley Greene,0.0,NYY,1,4.0,0.0,2.0
1870,Spencer Torkelson,1.0,NYY,1,4.0,0.0,1.0
1871,Colt Keith,0.0,NYY,1,4.0,0.0,0.0
1872,Zach McKinstry,2.0,NYY,1,3.0,0.0,0.0
1873,Dillon Dingler,1.0,NYY,1,3.0,0.0,1.0
1874,Trey Sweeney,0.0,NYY,1,3.0,0.0,1.0
1875,Javier Baez,0.0,NYY,1,2.0,1.0,0.0
1876,,5.0,NYY,1,31.0,1.0,9.0
1877,Steven Kwan,0.0,CHW,1,4.0,0.0,2.0
1878,Jose Ramirez,0.0,CHW,1,4.0,0.0,0.0
1879,Carlos Santana,0.0,CHW,1,4.0,0.0,1.0
1880,Kyle Manzardo,0.0,CHW,1,2.0,2.0,2.0
1881,Lane Thomas,0.0,CHW,1,1.0,0.0,1.0
1882,Daniel Schneemann,0.0,CHW,1,0.0,0.0,0.0
1883,Jhonkensy Noel,0.0,CHW,1,1.0,1.0,0.0
1884,Nolan Jones,1.0,CHW,1,2.0,2.0,0.0
1885,Gabriel Arias,0.0,CHW,1,3.0,0.0,1.0
1886,Bo Naylor,0.0,CHW,1,3.0,0.0,0.0
1887,Brayan Rocchio,0.0,CHW,1,3.0,0.0,2.0
1888,,1.0,CHW,1,27.0,5.0,9.0
1889,Francisco Lindor,2.0,MIA,1,4.0,0.0,0.0
1890,Juan Soto,0.0,MIA,1,4.0,1.0,0.0
1891,Jose Siri,0.0,MIA,1,0.0,0.0,0.0
1892,Pete Alonso,4.0,MIA,1,4.0,1.0,0.0
1893,Brandon Nimmo,2.0,MIA,1,4.0,1.0,1.0
1894,Mark Vientos,0.0,MIA,1,5.0,0.0,1.0
1895,Starling Marte,2.0,MIA,1,3.0,1.0,0.0
1896,Taylor Ward,0.0,MIA,1,5.0,0.0,0.0
1897,Brett Baty,0.0,MIA,1,3.0,0.0,1.0
1898,Luisangel Acuna,0.0,MIA,1,2.0,0.0,1.0
1899,Hayden Senger,0.0,MIA,1,4.0,0.0,0.0
1900,,10.0,MIA,1,38.0,4.0,4.0
1901,Jack Suwinski,0.0,STL,1,2.0,0.0,1.0
1902,Alexander Canario,0.0,STL,1,2.0,0.0,0.0
1903,Bryan Reynolds,1.0,STL,1,4.0,0.0,1.0
1904,Oneil Cruz,0.0,STL,1,2.0,0.0,1.0
1905,Andrew McCutchen,1.0,STL,1,1.0,0.0,0.0
1906,Ke'Bryan Hayes,0.0,STL,1,4.0,0.0,1.0
1907,Enmanuel Valdez,0.0,STL,1,2.0,0.0,1.0
1908,Joey Bart,1.0,STL,1,2.0,0.0,1.0
1909,Tommy Pham,0.0,STL,1,4.0,0.0,2.0
1910,Endy Rodriguez,0.0,STL,1,3.0,0.0,0.0
1911,Adam Frazier,0.0,STL,1,3.0,0.0,1.0
1912,Isiah Kiner-Falefa,0.0,STL,1,3.0,0.0,0.0
1913,,3.0,STL,1,32.0,0.0,9.0
1914,Alex Call,1.0,LAD,1,3.0,1.0,0.0
1915,James Wood,5.0,LAD,1,4.0,1.0,0.0
1916,Keibert Ruiz,2.0,LAD,1,4.0,0.0,0.0
1917,Riley Adams,0.0,LAD,1,0.0,0.0,0.0
1918,Nathaniel Lowe,0.0,LAD,1,4.0,0.0,3.0
1919,Amed Rosario,0.0,LAD,1,4.0,0.0,0.0
1920,Luis Garcia Jr.,0.0,LAD,1,4.0,0.0,0.0
1921,Paul DeJong,0.0,LAD,1,4.0,0.0,3.0
1922,Dylan Crews,0.0,BAL,1,4.0,0.0,0.0
1923,Jacob Young,0.0,LAD,1,3.0,1.0,0.0
1924,Jacob Young,0.0,ATH,1,3.0,1.0,0.0
1925,,8.0,LAD,1,34.0,3.0,6.0
1926,,,LAD,1,,,
1927,,,LAD,1,,,
1928,Jarren Duran,0.0,TOR,1,3.0,1.0,3.0
1929,Rafael Devers,0.0,TOR,1,4.0,0.0,1.0
1930,Alex Bregman,0.0,TOR,1,4.0,0.0,2.0
1931,Rob Refsnyder,0.0,TOR,1,4.0,0.0,1.0
1932,Trevor Story,0.0,TOR,1,4.0,0.0,1.0
1933,Kristian Campbell,0.0,TOR,1,4.0,0.0,1.0
1934,Romy Gonzalez,0.0,TOR,1,4.0,0.0,1.0
1935,Carlos Narvaez,0.0,TOR,1,2.0,0.0,1.0
1936,Wilyer Abreu,0.0,TOR,1,1.0,0.0,0.0
1937,Blake Sabol,0.0,TOR,1,1.0,0.0,1.0
1938,Ceddanne Rafaela,1.0,TOR,1,3.0,0.0,0.0
1939,,1.0,TOR,1,34.0,1.0,12.0
1940,Yandy Diaz,0.0,LAA,1,4.0,1.0,1.0
1941,Brandon Lowe,0.0,LAA,1,5.0,0.0,3.0
1942,Junior Caminero,1.0,LAA,1,3.0,0.0,2.0
1943,Jose Caballero,0.0,LAA,1,2.0,0.0,1.0
1944,Jonathan Aranda,0.0,LAA,1,2.0,1.0,0.0
1945,Curtis Mead,0.0,LAA,1,1.0,0.0,1.0
1946,Christopher Morel,1.0,LAA,1,4.0,0.0,2.0
1947,Coco Montes,0.0,LAA,1,0.0,0.0,0.0
1948,Kameron Misner,1.0,LAA,1,2.0,1.0,1.0
1949,Danny Jansen,0.0,LAA,1,4.0,0.0,0.0
1950,Jake Mangum,0.0,LAA,1,4.0,0.0,0.0
1951,Taylor Walls,0.0,LAA,1,3.0,1.0,0.0
1952,,3.0,LAA,1,34.0,4.0,11.0
1953,Michael Harris II,1.0,PHI,1,3.0,0.0,0.0
1954,Ozzie Albies,0.0,PHI,1,4.0,1.0,1.0
1955,Marcell Ozuna,0.0,PHI,1,4.0,1.0,1.0
1956,Matt Olson,0.0,PHI,1,5.0,0.0,1.0
1957,Austin Riley,1.0,PHI,1,5.0,0.0,2.0
1958,Bryan De La Cruz,0.0,PHI,1,4.0,0.0,1.0
1959,Eli White,0.0,PHI,1,0.0,0.0,0.0
1960,Jarred Kelenic,0.0,PHI,1,1.0,3.0,0.0
1961,Sean Murphy,4.0,PHI,1,4.0,0.0,1.0
1962,Orlando Arcia,0.0,PHI,1,3.0,1.0,1.0
1963,,6.0,PHI,1,33.0,6.0,8.0
1964,,,PHI,1,,,
1965,Jonathan India,0.0,MIN,1,3.0,1.0,0.0
1966,Bobby Witt Jr.,0.0,MIN,1,3.0,1.0,0.0
1967,Vinnie Pasquantino,1.0,MIN,1,4.0,0.0,1.0
1968,Salvador Perez,1.0,MIN,1,3.0,1.0,1.0
1969,Michael Massey,0.0,MIN,1,3.0,0.0,0.0
1970,Mark Canha,0.0,MIN,1,2.0,0.0,2.0
1971,Hunter Renfroe,0.0,MIN,1,1.0,0.0,0.0
1972,MJ Melendez,0.0,MIN,1,3.0,0.0,2.0
1973,Maikel Garcia,0.0,MIN,1,3.0,0.0,1.0
1974,Kyle Isbel,0.0,MIN,1,3.0,0.0,1.0
1975,,2.0,MIN,1,28.0,3.0,8.0
1976,,,MIN,1,,,
1977,,,MIN,1,,,
1978,Ian Happ,0.0,TEX,1,5.0,0.0,1.0
1979,Seiya Suzuki,2.0,TEX,1,4.0,1.0,1.0
1980,Kyle Tucker,0.0,TEX,1,4.0,1.0,0.0
1981,Justin Turner,0.0,TEX,1,3.0,1.0,0.0
1982,Jon Berti,0.0,TEX,1,1.0,0.0,0.0
1983,Dansby Swanson,4.0,TEX,1,4.0,0.0,0.0
1984,Nico Hoerner,2.0,TEX,1,4.0,1.0,1.0
1985,Pete Crow-Armstrong,2.0,SFG,1,5.0,0.0,2.0
1986,Matt Shaw,0.0,TEX,1,2.0,1.0,0.0
1987,Michael Busch,0.0,SEA,1,0.0,0.0,0.0
1988,Carson Kelly,0.0,SEA,1,3.0,1.0,0.0
1989,,10.0,SEA,1,35.0,6.0,5.0
1990,Brenton Doyle,1.0,MIL,1,3.0,1.0,1.0
1991,Ezequiel Tovar,0.0,MIL,1,3.0,1.0,0.0
1992,Ryan McMahon,0.0,STL,1,3.0,1.0,1.0
1993,Kris Bryant,0.0,MIL,1,4.0,0.0,1.0
1994,Kyle Farmer,0.0,MIL,1,3.0,1.0,2.0
1995,Michael Toglia,0.0,MIL,1,4.0,0.0,3.0
1996,Zac Veen,0.0,MIL,1,4.0,0.0,1.0
1997,Jacob Stallings,0.0,MIL,1,4.0,0.0,4.0
1998,Mickey Moniak,0.0,MIL,1,3.0,0.0,0.0
1999,Sean Bouchard,0.0,MIL,1,1.0,0.0,1.0
2000,,1.0,MIL,1,32.0,4.0,14.0
2001,Corbin Carroll,1.0,BAL,1,3.0,0.0,1.0
2002,Geraldo Perdomo,0.0,BAL,1,2.0,2.0,0.0
2003,Pavin Smith,0.0,BAL,1,2.0,1.0,0.0
2004,Randal Grichuk,0.0,BAL,1,1.0,0.0,0.0
2005,Josh Naylor,2.0,BAL,1,3.0,1.0,0.0
2006,Lourdes Gurriel Jr.,0.0,BAL,1,4.0,0.0,1.0
2007,Eugenio Suarez,0.0,BAL,1,3.0,1.0,2.0
2008,Gabriel Moreno,0.0,BAL,1,3.0,1.0,0.0
2009,Alek Thomas,0.0,BAL,1,3.0,0.0,0.0
2010,Garrett Hampson,0.0,BAL,1,2.0,1.0,1.0
2011,,3.0,BAL,1,26.0,7.0,5.0
2012,,,BAL,1,,,
2013,Dylan Moore,0.0,HOU,1,5.0,0.0,3.0
2014,Julio Rodriguez,0.0,HOU,1,4.0,1.0,1.0
2015,Cal Raleigh,0.0,HOU,1,5.0,0.0,2.0
2016,Randy Arozarena,0.0,HOU,1,4.0,1.0,1.0
2017,Mitch Garver,0.0,HOU,1,4.0,0.0,2.0
2018,Donovan Solano,0.0,HOU,1,2.0,0.0,1.0
2019,Dominic Canzone,0.0,HOU,1,2.0,0.0,2.0
2020,Miles Mastrobuoni,0.0,TBR,1,1.0,0.0,0.0
2021,Luke Raley,1.0,HOU,1,5.0,0.0,1.0
2022,Ryan Bliss,0.0,HOU,1,5.0,0.0,4.0
2023,J.P. Crawford,0.0,HOU,1,3.0,1.0,2.0
2024,,1.0,HOU,1,40.0,3.0,19.0
2025,,,HOU,1,,,
2026,Heliot Ramos,0.0,CIN,1,3.0,1.0,1.0
2027,Willy Adames,0.0,CIN,1,4.0,0.0,3.0
2028,Jung Hoo Lee,0.0,CIN,1,4.0,0.0,0.0
2029,Matt Chapman,0.0,CIN,1,4.0,0.0,0.0
2030,Wilmer Flores,0.0,CIN,1,4.0,0.0,0.0
2031,Luis Matos,0.0,CIN,1,3.0,0.0,0.0
2032,Casey Schmitt,0.0,CIN,1,3.0,0.0,1.0
2033,Tyler Fitzgerald,0.0,CIN,1,1.0,0.0,0.0
2034,LaMonte Wade Jr.,0.0,CIN,1,1.0,0.0,0.0
2035,Sam Huff,0.0,CIN,1,3.0,0.0,0.0
2036,Christian Koss,0.0,CIN,1,0.0,0.0,0.0
2037,Patrick Bailey,0.0,CIN,1,0.0,0.0,0.0
2038,,0.0,CIN,1,30.0,1.0,5.0
2039,Lawrence Butler,0.0,SDP,1,5.0,0.0,2.0
2040,Brent Rooker,0.0,SDP,1,4.0,1.0,2.0
2041,Tyler Soderstrom,0.0,SDP,1,3.0,1.0,0.0
2042,Max Schuemann,0.0,SDP,1,1.0,0.0,0.0
2043,Shea Langeliers,0.0,SDP,1,4.0,0.0,0.0
2044,JJ Bleday,3.0,SDP,1,3.0,1.0,1.0
2045,Miguel Andujar,1.0,SDP,1,4.0,0.0,0.0
2046,Jacob Wilson,0.0,SDP,1,4.0,0.0,0.0
2047,Gio Urshela,3.0,SDP,1,4.0,0.0,0.0
2048,Max Muncy,1.0,SDP,1,4.0,0.0,2.0
2049,Max Muncy,1.0,SDP,1,4.0,0.0,2.0
2050,,8.0,SDP,1,36.0,3.0,7.0
2051,,,SDP,1,,,
2052,,,SDP,1,,,
2053,Jack Suwinski,0.0,STL,1,2.0,2.0,1.0
2054,Alexander Canario,0.0,STL,1,1.0,1.0,0.0
2055,Bryan Reynolds,0.0,STL,1,3.0,3.0,2.0
2056,Andrew McCutchen,0.0,STL,1,6.0,0.0,3.0
2057,Joey Bart,1.0,STL,1,5.0,0.0,1.0
2058,Ke'Bryan Hayes,0.0,STL,1,4.0,1.0,1.0
2059,Endy Rodriguez,0.0,STL,1,5.0,0.0,0.0
2060,Adam Frazier,0.0,STL,1,5.0,0.0,1.0
2061,Tommy Pham,1.0,STL,1,3.0,2.0,1.0
2062,Tsung-Che Cheng,0.0,STL,1,2.0,0.0,0.0
2063,Enmanuel Valdez,0.0,STL,1,1.0,0.0,0.0
2064,Isiah Kiner-Falefa,0.0,STL,1,2.0,0.0,0.0
2065,,2.0,STL,1,39.0,9.0,10.0
2066,Francisco Lindor,0.0,MIA,1,4.0,0.0,0.0
2067,Juan Soto,0.0,MIA,1,4.0,0.0,1.0
2068,Pete Alonso,0.0,MIN,1,3.0,1.0,0.0
2069,Brandon Nimmo,0.0,MIA,1,3.0,0.0,0.0
2070,Starling Marte,0.0,MIA,1,3.0,0.0,1.0
2071,Mark Vientos,0.0,MIA,1,2.0,1.0,0.0
2072,Brett Baty,0.0,MIA,1,3.0,0.0,2.0
2073,Taylor Ward,0.0,MIA,1,3.0,0.0,0.0
2074,Hayden Senger,0.0,MIA,1,3.0,0.0,1.0
2075,,0.0,MIA,1,28.0,2.0,5.0
2076,Justyn-Henry Malloy,0.0,NYY,1,5.0,0.0,1.0
2077,Andy Ibanez,0.0,NYY,1,3.0,0.0,1.0
2078,Kerry Carpenter,0.0,NYY,1,1.0,0.0,0.0
2079,Riley Greene,0.0,NYY,1,4.0,0.0,2.0
2080,Spencer Torkelson,0.0,NYY,1,3.0,1.0,0.0
2081,Dillon Dingler,0.0,NYY,1,4.0,0.0,3.0
2082,Colt Keith,0.0,NYY,1,4.0,0.0,3.0
2083,Javier Baez,0.0,NYY,1,4.0,0.0,3.0
2084,Ryan Kreidler,0.0,NYY,1,3.0,0.0,1.0
2085,Trey Sweeney,0.0,NYY,1,0.0,1.0,0.0
2086,Zach McKinstry,2.0,NYY,1,4.0,0.0,0.0
2087,,2.0,NYY,1,35.0,2.0,14.0
2088,,,NYY,1,,,
2089,Ian Happ,0.0,TEX,1,4.0,0.0,0.0
2090,Kyle Tucker,0.0,TEX,1,3.0,1.0,0.0
2091,Seiya Suzuki,1.0,SFG,1,4.0,0.0,0.0
2092,Michael Busch,1.0,TEX,1,4.0,0.0,2.0
2093,Dansby Swanson,0.0,TEX,1,4.0,0.0,1.0
2094,Nico Hoerner,0.0,TEX,1,3.0,0.0,0.0
2095,Pete Crow-Armstrong,0.0,TEX,1,3.0,0.0,1.0
2096,Matt Shaw,0.0,TEX,1,3.0,0.0,1.0
2097,Miguel Amaya,0.0,SEA,1,3.0,0.0,0.0
2098,,2.0,SEA,1,31.0,1.0,5.0
2099,Lawrence Butler,0.0,SDP,1,3.0,1.0,0.0
2100,Brent Rooker,0.0,SDP,1,4.0,0.0,1.0
2101,Tyler Soderstrom,0.0,SDP,1,3.0,1.0,0.0
2102,Shea Langeliers,0.0,SDP,1,3.0,1.0,0.0
2103,JJ Bleday,0.0,SDP,1,3.0,1.0,0.0
2104,Miguel Andujar,0.0,SDP,1,3.0,0.0,2.0
2105,Jacob Wilson,0.0,SDP,1,3.0,0.0,0.0
2106,Luis Urias,1.0,SDP,1,0.0,1.0,0.0
2107,Seth Brown,0.0,SDP,1,1.0,0.0,1.0
2108,Max Schuemann,0.0,SDP,1,0.0,0.0,0.0
2109,Max Muncy,0.0,SDP,1,3.0,0.0,0.0
2110,Max Muncy,0.0,SDP,1,3.0,0.0,0.0
2111,,1.0,SDP,1,26.0,5.0,4.0
2112,Corbin Carroll,1.0,BAL,1,4.0,1.0,1.0
2113,Geraldo Perdomo,1.0,BAL,1,4.0,1.0,0.0
2114,Pavin Smith,2.0,BAL,1,5.0,0.0,1.0
2115,Josh Naylor,3.0,BAL,1,4.0,0.0,0.0
2116,Eugenio Suarez,0.0,BAL,1,5.0,0.0,3.0
2117,Alek Thomas,0.0,BAL,1,2.0,1.0,1.0
2118,Jake McCarthy,0.0,BAL,1,4.0,0.0,0.0
2119,Tim Tawa,2.0,BAL,1,4.0,0.0,0.0
2120,Jose Herrera,0.0,BAL,1,4.0,0.0,2.0
2121,,9.0,BAL,1,36.0,3.0,8.0
2122,LaMonte Wade Jr.,0.0,CIN,1,3.0,0.0,1.0
2123,Casey Schmitt,0.0,CIN,1,2.0,0.0,0.0
2124,Willy Adames,0.0,CIN,1,4.0,1.0,0.0
2125,Jung Hoo Lee,1.0,CIN,1,5.0,0.0,1.0
2126,Matt Chapman,0.0,CIN,1,5.0,0.0,2.0
2127,Heliot Ramos,0.0,CIN,1,5.0,0.0,1.0
2128,Mike Yastrzemski,2.0,CIN,1,5.0,0.0,1.0
2129,Wilmer Flores,2.0,CIN,1,4.0,0.0,1.0
2130,Patrick Bailey,1.0,CIN,1,4.0,0.0,1.0
2131,Tyler Fitzgerald,1.0,CIN,1,4.0,0.0,0.0
2132,,7.0,CIN,1,41.0,1.0,8.0
2133,,,CIN,1,,,
2134,,,CIN,1,,,
2135,CJ Abrams,1.0,LAD,1,5.0,0.0,0.0
2136,James Wood,0.0,LAD,1,3.0,2.0,2.0
2137,Keibert Ruiz,0.0,LAD,1,4.0,0.0,1.0
2138,Nathaniel Lowe,0.0,LAD,1,2.0,2.0,0.0
2139,Josh Bell,1.0,LAD,1,3.0,1.0,0.0
2140,Jacob Young,0.0,LAD,1,0.0,0.0,0.0
2141,Luis Garcia Jr.,2.0,LAD,1,2.0,0.0,0.0
2142,Luis Garcia Jr.,2.0,ATH,1,2.0,0.0,0.0
2143,Amed Rosario,0.0,BAL,1,1.0,0.0,1.0
2144,Alex Call,1.0,LAD,1,2.0,1.0,0.0
2145,Paul DeJong,0.0,LAD,1,4.0,0.0,2.0
2146,Dylan Crews,0.0,LAD,1,3.0,1.0,3.0
2147,,5.0,LAD,1,29.0,7.0,9.0
2148,Julio Rodriguez,2.0,HOU,1,4.0,1.0,2.0
2149,Jorge Polanco,0.0,HOU,1,3.0,0.0,0.0
2150,Mitch Garver,0.0,HOU,1,1.0,1.0,0.0
2151,Cal Raleigh,0.0,HOU,1,5.0,0.0,2.0
2152,Randy Arozarena,5.0,HOU,1,3.0,2.0,0.0
2153,Luke Raley,0.0,HOU,1,3.0,1.0,1.0
2154,Rowdy Tellez,0.0,HOU,1,2.0,0.0,0.0
2155,Donovan Solano,0.0,HOU,1,2.0,0.0,1.0
2156,Dylan Moore,0.0,HOU,1,2.0,0.0,0.0
2157,Dominic Canzone,0.0,HOU,1,1.0,0.0,0.0
2158,Leo Rivas,0.0,HOU,1,1.0,0.0,0.0
2159,Miles Mastrobuoni,0.0,HOU,1,4.0,0.0,0.0
2160,J.P. Crawford,0.0,HOU,1,3.0,1.0,0.0
2161,,7.0,HOU,1,34.0,6.0,6.0
2162,Steven Kwan,0.0,CHW,1,2.0,1.0,0.0
2163,Jose Ramirez,0.0,CHW,1,3.0,1.0,1.0
2164,Carlos Santana,1.0,CHW,1,4.0,0.0,0.0
2165,Kyle Manzardo,0.0,CHW,1,3.0,1.0,1.0
2166,Jhonkensy Noel,1.0,CHW,1,4.0,0.0,1.0
2167,Nolan Jones,0.0,CHW,1,2.0,2.0,1.0
2168,Brayan Rocchio,0.0,CHW,1,0.0,0.0,0.0
2169,Gabriel Arias,0.0,CHW,1,4.0,0.0,2.0
2170,Daniel Schneemann,0.0,CHW,1,3.0,0.0,1.0
2171,Austin Hedges,0.0,CHW,1,1.0,2.0,1.0
2172,,2.0,CHW,1,26.0,7.0,8.0
2173,,,CHW,1,,,
2174,,,CHW,1,,,
2175,Jarren Duran,0.0,TOR,1,5.0,0.0,1.0
2176,Rafael Devers,0.0,TOR,1,4.0,0.0,1.0
2177,Alex Bregman,1.0,TOR,1,3.0,0.0,2.0
2178,Triston Casas,0.0,TOR,1,4.0,0.0,1.0
2179,Trevor Story,0.0,TOR,1,4.0,0.0,2.0
2180,Wilyer Abreu,0.0,TOR,1,3.0,1.0,1.0
2181,Kristian Campbell,0.0,TOR,1,4.0,0.0,3.0
2182,David Hamilton,0.0,TOR,1,4.0,0.0,1.0
2183,Carlos Narvaez,0.0,TOR,1,3.0,0.0,2.0
2184,Rob Refsnyder,0.0,TOR,1,1.0,0.0,0.0
2185,,1.0,TOR,1,35.0,1.0,14.0
2186,,,TOR,1,,,
2187,,,TOR,1,,,
2188,Yandy Diaz,1.0,LAA,1,4.0,0.0,1.0
2189,Junior Caminero,0.0,LAA,1,4.0,0.0,1.0
2190,Curtis Mead,0.0,LAA,1,4.0,0.0,0.0
2191,Christopher Morel,0.0,LAA,1,3.0,1.0,2.0
2192,Danny Jansen,0.0,LAA,1,2.0,2.0,0.0
2193,Jose Caballero,4.0,LAA,1,3.0,0.0,2.0
2194,Coco Montes,0.0,CHC,1,3.0,0.0,0.0
2195,Kameron Misner,0.0,LAA,1,0.0,0.0,0.0
2196,Jake Mangum,0.0,LAA,1,3.0,0.0,0.0
2197,Taylor Walls,0.0,LAA,1,3.0,0.0,1.0
2198,,5.0,LAA,1,29.0,3.0,7.0
2199,,,LAA,1,,,
2200,,,LAA,1,,,
2201,Michael Harris II,1.0,PHI,1,4.0,0.0,1.0
2202,Ozzie Albies,0.0,PHI,1,5.0,0.0,1.0
2203,Marcell Ozuna,0.0,PHI,1,4.0,1.0,1.0
2204,Stuart Fairchild,0.0,PHI,1,0.0,0.0,0.0
2205,Matt Olson,0.0,PHI,1,3.0,2.0,1.0
2206,Austin Riley,1.0,PHI,1,5.0,0.0,1.0
2207,Sean Murphy,0.0,PHI,1,3.0,1.0,1.0
2208,Bryan De La Cruz,0.0,PHI,1,4.0,0.0,0.0
2209,Eli White,0.0,PHI,1,0.0,0.0,0.0
2210,Jarred Kelenic,0.0,PHI,1,3.0,1.0,0.0
2211,Orlando Arcia,1.0,PHI,1,4.0,0.0,1.0
2212,Nick Allen,0.0,PHI,1,0.0,0.0,0.0
2213,,3.0,PHI,1,35.0,5.0,7.0
2214,Jonathan India,0.0,MIN,1,4.0,0.0,2.0
2215,Bobby Witt Jr.,0.0,MIN,1,3.0,1.0,1.0
