away_hitters,away_AB,away_R,away_H,away_RBI,away_HR,away_BB,away_K,away_AVG,away_OBP,away_SLG,home_hitters,home_AB,home_R,home_H,home_RBI,home_HR,home_BB,home_K,home_AVG,home_OBP,home_SLG
H. KjerstadDH,4,0,0,0,0,0,3,.265,.390,.500,J. Polanco2B,3,0,0,0,0,0,2,.193,.284,.293
J. Westburg3B,4,1,1,0,0,0,0,.281,.331,.502,R. BlissPR,0,0,0,0,0,0,0,.241,.317,.389
C. CowserLF,4,0,2,0,0,0,0,.228,.312,.443,D. CanzoneRF,3,0,0,0,0,1,1,.214,.291,.413
C. MullinsCF,3,0,1,1,0,1,0,.219,.265,.388,J. RodriguezCF,4,0,0,0,0,0,2,.244,.294,.324
J. Mateo2B,3,0,0,0,0,1,1,.232,.275,.427,M. HanigerDH,3,0,0,0,0,0,2,.210,.281,.333
team,34,2,9,2,0,2,7,,,,J. Rojas3B,2,0,2,0,0,0,0,.260,.326,.383
,,,,,,,,,,,aD. MoorePH-3B,1,0,0,0,0,0,0,.209,.316,.417
,,,,,,,,,,,team,28,0,2,0,0,4,11,,,
C. CarrollRF,4,0,0,0,0,0,0,.210,.301,.311,S. OhtaniDH,5,2,3,2,1,0,2,.320,.402,.646
K. Marte2B,4,0,1,1,0,1,1,.287,.353,.517,W. SmithC,5,2,2,0,0,0,1,.271,.340,.468
J. PedersonDH,5,2,2,1,1,0,2,.286,.378,.507,F. Freeman1B,5,1,2,1,0,0,0,.297,.398,.503
C. Walker1B,5,1,2,2,1,0,1,.259,.331,.480,T. HernándezLF,5,0,3,3,0,0,0,.254,.316,.480
L. Gurriel Jr.LF,5,0,1,0,0,0,1,.266,.300,.418,A. PagesCF,4,0,1,0,0,0,1,.255,.307,.413
G. MorenoC,3,1,1,0,0,1,0,.232,.317,.345,M. RojasSS,3,0,0,0,0,0,0,.291,.337,.437
E. Suarez3B,2,0,1,0,0,1,1,.198,.283,.313,J. HeywardRF,3,0,0,0,0,1,1,.209,.306,.409
aJ. McCarthyPH,1,0,1,0,0,0,0,.282,.369,.388,C. Taylor3B,4,0,1,0,0,0,1,.167,.256,.254
K. Newman3B,0,0,0,0,0,0,0,.277,.308,.382,G. Lux2B,3,1,0,0,0,1,1,.218,.269,.297
A. ThomasCF,3,0,0,0,0,1,2,.176,.222,.412,team,37,6,12,6,1,2,7,,,
G. PerdomoSS,4,1,1,0,0,0,1,.263,.325,.316,,,,,,,,,,,
team,36,5,10,4,2,4,9,,,,,,,,,,,,,,
J. DuranCF,6,0,1,0,0,0,2,.285,.347,.497,J. Chisholm Jr.CF,4,1,1,0,0,0,1,.259,.323,.419
R. RefsnyderLF,3,1,0,0,0,2,0,.307,.400,.460,B. De La CruzLF,3,0,1,0,0,1,1,.240,.288,.420
T. O'NeillRF,4,2,2,0,0,1,0,.260,.358,.525,J. BellDH,4,0,0,0,0,0,0,.236,.297,.363
R. Devers3B,4,2,2,2,0,1,1,.287,.368,.566,J. SánchezRF,4,0,3,1,0,0,0,.240,.291,.380
C. WongC,5,0,2,0,0,0,0,.326,.382,.463,J. Burger1B,4,0,1,0,0,0,2,.222,.259,.359
R. Gonzalez2B,3,0,1,0,0,1,1,.293,.364,.379,X. EdwardsSS,4,1,1,0,0,0,2,.235,.316,.353
aD. HamiltonPH-2B,1,0,0,0,0,0,1,.263,.313,.419,V. Brujan2B,4,0,0,0,0,0,1,.225,.291,.325
M. YoshidaDH,4,1,2,2,0,1,1,.266,.335,.357,E. Rivera3B,3,0,1,1,0,0,0,.218,.303,.263
D. Smith1B,4,1,0,0,0,1,3,.208,.303,.318,N. FortesC,4,0,1,0,0,0,2,.169,.199,.238
C. RafaelaSS,5,0,2,3,0,0,2,.244,.271,.403,team,34,2,9,2,0,1,9,,,
team,39,7,12,7,0,7,11,,,,,,,,,,,,,,
T. PhamRF,5,1,2,0,0,0,1,.267,.344,.374,S. KwanLF,4,0,1,0,0,0,1,.360,.417,.521
A. BenintendiLF,5,0,1,2,0,0,1,.192,.241,.297,D. SchneemannCF,3,1,1,0,0,0,1,.266,.355,.516
L. Robert Jr.CF,4,2,2,0,0,1,1,.224,.297,.520,aG. AriasPH-CF,1,0,0,0,0,0,0,.231,.260,.367
G. SheetsDH,2,0,0,0,0,1,0,.233,.330,.394,J. Ramirez3B,3,0,0,0,0,1,0,.274,.328,.545
aE. JimenezPH-DH,0,0,0,0,0,2,0,.239,.302,.374,J. Naylor1B,3,0,0,0,0,1,0,.240,.319,.493
A. Vaughn1B,5,0,1,1,0,0,1,.244,.296,.399,D. FryDH,2,0,0,1,0,0,1,.300,.408,.506
L. Sosa3B,5,1,3,1,0,0,1,.245,.281,.367,bJ. TenaPH,1,0,0,0,0,0,0,.000,.000,.000
N. LopezSS,4,1,1,1,0,1,0,.246,.299,.284,A. Gimenez2B,4,0,0,0,0,0,0,.246,.304,.340
D. Mendick2B,4,1,0,0,0,1,2,.189,.233,.295,J. NoelRF,4,0,1,0,0,0,1,.235,.278,.647
M. MaldonadoC,5,2,2,3,1,0,1,.096,.144,.160,B. NaylorC,3,0,0,0,0,1,1,.203,.272,.330
team,39,8,12,8,1,6,8,,,,B. RocchioSS,3,1,2,1,1,0,0,.218,.313,.315
,,,,,,,,,,,team,31,2,5,2,1,3,5,,,
M. WinnSS,5,0,3,1,0,0,0,.293,.337,.420,A. McCutchenDH,4,1,1,0,0,1,1,.232,.331,.402
A. BurlesonRF,3,1,1,1,0,1,0,.280,.315,.465,B. ReynoldsLF,5,0,2,1,0,0,0,.273,.339,.459
W. ContrerasC,3,1,1,2,1,2,0,.263,.395,.504,O. CruzSS,5,0,2,1,0,0,1,.240,.295,.427
P. Goldschmidt1B,5,0,2,0,0,0,2,.230,.297,.368,E. OlivaresRF,4,0,0,0,0,0,0,.228,.295,.339
B. DonovanLF,4,0,0,0,0,1,2,.267,.338,.408,R. Tellez1B,4,2,3,1,1,0,0,.243,.297,.356
N. Arenado3B,4,0,0,0,0,0,1,.256,.310,.369,N. Gonzales2B,3,1,1,0,0,1,1,.281,.319,.433
B. CrawfordDH,3,1,1,0,0,0,2,.179,.281,.304,K. Hayes3B,4,0,2,1,0,0,0,.233,.296,.308
aJ. FerminPH-DH,1,0,0,0,0,0,0,.143,.234,.190,J. BartC,3,0,0,1,0,0,2,.239,.325,.463
N. Gorman2B,4,0,0,0,0,0,3,.189,.267,.404,J. TrioloPR,0,1,0,0,0,0,0,.202,.278,.278
M. SianiCF,3,0,0,0,0,0,2,.224,.261,.310,J. SuwinskiCF,2,0,0,0,0,0,1,.178,.261,.312
bD. CarlsonPH-CF,1,1,0,0,0,0,0,.196,.273,.237,aC. JoePH,1,0,0,0,0,0,0,.247,.326,.402
team,36,4,8,4,1,4,12,,,,M. TaylorCF,1,0,0,0,0,0,1,.190,.243,.247
,,,,,,,,,,,team,36,5,11,5,1,2,7,,,
F. LindorSS,4,1,1,2,1,0,2,.249,.312,.452,C. AbramsSS,3,1,0,0,0,1,1,.283,.348,.505
B. NimmoLF,3,0,0,0,0,1,1,.248,.369,.449,L. ThomasRF,4,1,1,1,0,0,0,.235,.298,.407
J.D. MartinezDH,4,1,1,0,0,0,1,.277,.358,.493,J. WoodLF,3,1,2,1,0,1,0,.300,.462,.300
P. Alonso1B,4,0,0,0,0,0,1,.244,.329,.472,J. WinkerDH,4,1,2,0,0,0,2,.260,.375,.411
M. Vientos3B,4,1,1,2,1,0,1,.297,.352,.579,K. RuizC,4,0,0,0,0,0,0,.209,.247,.295
L. TorrensC,4,0,0,0,0,0,0,.270,.325,.568,L. Garcia Jr.2B,3,3,2,4,2,1,0,.261,.295,.412
T. TaylorCF,3,1,1,1,1,0,0,.225,.271,.379,J. Meneses1B,4,0,1,0,0,0,1,.235,.294,.307
J. Iglesias2B,3,0,0,0,0,0,0,.346,.382,.500,I. Vargas3B,4,0,1,1,0,0,0,.253,.309,.329
B. GamelRF,2,1,1,0,0,0,1,.333,.500,.667,J. YoungCF,3,0,0,0,0,0,1,.265,.322,.333
aF. AlvarezPH,1,0,0,0,0,0,0,.298,.362,.509,team,32,7,9,7,2,3,5,,,
J. McNeilRF,0,0,0,0,0,0,0,.213,.272,.300,,,,,,,,,,,
team,32,5,5,5,3,1,7,,,,,,,,,,,,,,
J. India2B,3,0,0,0,0,1,3,.272,.380,.401,A. VolpeSS,5,0,1,2,0,0,0,.256,.310,.384
E. De La CruzSS,4,0,0,0,0,0,1,.251,.339,.477,J. SotoRF,3,0,1,0,0,2,0,.300,.437,.560
J. Candelario1B,3,0,0,0,0,1,1,.240,.296,.466,A. JudgeCF,3,0,0,0,0,1,0,.318,.438,.711
S. SteerLF,4,0,0,0,0,0,1,.239,.331,.408,J.D. Davis1B,3,0,0,0,0,0,0,.083,.214,.167
T. StephensonC,3,1,1,0,0,1,1,.238,.322,.390,bB. RicePH-1B,0,0,0,0,0,1,0,.270,.378,.351
N. Marte3B,4,1,1,2,1,0,2,.167,.200,.333,G. Torres2B,4,0,0,0,0,0,0,.223,.296,.346
S. FairchildCF,3,1,1,1,1,0,1,.233,.306,.362,A. VerdugoLF,4,0,1,0,0,0,1,.241,.300,.387
S. EspinalDH,3,0,0,0,0,0,1,.190,.237,.276,D. LeMahieu3B,3,0,1,0,0,1,0,.185,.283,.207
B. DunnRF,3,0,0,0,0,0,2,.077,.200,.154,J. JonesDH,3,1,1,0,0,0,1,.265,.342,.441
team,30,3,3,3,2,3,13,,,,cT. GrishamPH-DH,1,0,0,0,0,0,1,.157,.276,.349
,,,,,,,,,,,J. TrevinoC,1,0,0,0,0,1,0,.239,.297,.396
,,,,,,,,,,,aA. WellsPH-C,0,1,0,0,0,2,0,.213,.313,.340
,,,,,,,,,,,team,30,2,5,2,0,8,3,,,
J. Altuve2B,6,1,1,1,0,0,3,.306,.354,.466,G. SpringerDH,2,1,0,0,0,2,0,.214,.303,.355
A. Bregman3B,3,1,0,0,0,2,1,.245,.307,.393,S. Horwitz2B,4,0,0,0,0,0,3,.271,.400,.443
Y. AlvarezDH,4,3,3,3,1,1,0,.303,.380,.555,V. Guerrero Jr.1B,4,0,1,0,0,0,0,.297,.376,.471
Y. DiazC,4,0,3,3,0,1,0,.281,.307,.418,B. BichetteSS,3,1,1,1,0,0,2,.228,.282,.330
J. MeyersCF,4,0,0,1,0,0,1,.247,.315,.416,D. VarshoCF,4,0,2,1,0,0,1,.200,.280,.400
J. PenaSS,4,0,1,1,0,0,0,.277,.323,.389,D. SchneiderLF,3,0,0,0,0,0,0,.213,.308,.400
M. DubonLF,5,0,1,0,0,0,1,.287,.308,.398,E. Clement3B,3,0,0,0,0,0,1,.263,.280,.417
C. McCormickRF,5,2,1,0,0,0,0,.213,.271,.326,A. BargerRF,3,0,0,0,0,0,0,.169,.197,.220
G. Kessinger1B,2,0,0,0,0,0,0,.000,.000,.000,B. ServenC,3,0,1,0,0,0,0,.143,.250,.143
aJ. SingletonPH-1B,2,2,1,0,0,1,1,.237,.338,.355,team,29,2,5,2,0,2,7,,,
team,39,9,11,9,1,5,7,,,,,,,,,,,,,,
J. SolerDH,4,1,1,0,0,0,2,.230,.308,.407,J. KelenicCF,4,0,0,0,0,0,3,.273,.317,.450
A. SlaterRF,3,0,0,0,0,0,0,.200,.336,.247,O. Albies2B,4,0,1,0,0,0,1,.254,.310,.394
aM. ConfortoPH-LF,1,0,0,0,0,0,0,.235,.295,.429,M. OzunaDH,3,1,1,0,0,1,2,.297,.380,.558
H. RamosCF,3,0,0,0,0,1,1,.294,.371,.515,M. Olson1B,4,1,1,0,0,0,3,.240,.318,.422
M. Chapman3B,3,0,2,1,0,1,1,.242,.323,.413,A. Riley3B,4,1,2,2,0,0,0,.254,.326,.434
L. MatosLF-RF,4,0,0,0,0,0,1,.238,.260,.369,T. d'ArnaudC,4,0,2,0,0,0,2,.240,.301,.443
D. Villar1B,3,0,0,0,0,0,1,.294,.278,.588,A. DuvallRF,4,0,3,1,0,0,0,.184,.258,.311
B. Wisely2B,1,0,0,0,0,0,1,.295,.322,.446,F. WallLF,3,0,0,0,0,1,0,.231,.310,.231
N. AhmedSS,3,0,0,0,0,0,2,.238,.282,.308,Z. ShortSS,3,0,0,0,0,0,0,.146,.317,.188
C. CasaliC,3,0,1,0,0,0,2,.239,.327,.283,team,33,3,10,3,0,2,11,,,
T. Fitzgerald2B,2,0,0,0,0,0,1,.278,.333,.403,,,,,,,,,,,
bL. Wade Jr.PH-1B,1,0,0,0,0,0,0,.322,.456,.434,,,,,,,,,,,
team,31,1,4,1,0,2,12,,,,,,,,,,,,,,
B. Stott2B,4,0,0,0,0,1,1,.243,.334,.358,N. Hoerner2B,5,0,0,0,0,0,2,.241,.325,.337
T. TurnerDH,4,2,2,0,0,0,2,.342,.388,.487,M. Busch1B,5,1,2,0,0,0,1,.262,.359,.448
A. Bohm1B,4,2,2,2,1,0,0,.299,.351,.494,C. BellingerRF,3,0,2,1,0,1,0,.274,.334,.427
N. CastellanosRF,4,0,1,0,0,0,1,.233,.291,.384,S. SuzukiDH,4,0,0,0,0,0,2,.257,.327,.460
E. SosaSS,3,0,1,1,0,0,1,.271,.329,.465,I. HappLF,3,2,1,0,0,1,1,.227,.343,.416
W. Merrifield3B,4,0,1,1,0,0,1,.190,.277,.282,C. Morel3B,3,0,1,0,0,0,2,.197,.306,.370
C. PacheLF,4,0,0,0,0,0,2,.186,.290,.244,D. SwansonSS,4,0,0,0,0,0,2,.211,.285,.353
J. RojasCF,4,0,0,0,0,0,2,.230,.267,.291,P. Crow-ArmstrongCF,3,0,2,2,0,0,0,.199,.247,.294
R. MarchanC,4,1,2,1,1,0,1,.250,.289,.556,aP. WisdomPH,1,0,0,0,0,0,0,.195,.287,.378
team,35,5,9,5,2,1,11,,,,M. AmayaC,3,0,0,0,0,0,2,.186,.249,.256
,,,,,,,,,,,bD. BotePH,1,0,1,0,0,0,0,.333,.360,.375
,,,,,,,,,,,team,35,3,9,3,0,2,12,,,
L. Arraez1B,5,0,1,1,0,0,2,.317,.345,.388,M. Semien2B,5,1,0,0,0,0,0,.231,.294,.376
J. ProfarLF,4,1,2,0,0,1,1,.314,.407,.472,C. SeagerSS,4,1,1,1,0,0,1,.260,.344,.451
T. WadeLF,0,0,0,0,0,0,0,.232,.311,.253,J. Smith3B,4,0,1,1,0,0,2,.290,.384,.450
J. Cronenworth2B,4,1,2,0,0,1,0,.260,.325,.437,A. GarcíaDH,4,0,1,0,0,0,1,.221,.284,.427
M. Machado3B,5,1,1,2,1,0,0,.264,.314,.411,W. LangfordLF,3,1,1,0,0,1,2,.262,.328,.393
D. SolanoDH,5,1,2,0,0,0,1,.283,.351,.384,N. Lowe1B,4,0,2,0,0,0,2,.273,.354,.401
J. MerrillCF,5,0,2,1,0,0,2,.293,.326,.458,J. HeimC,3,1,1,1,0,0,1,.234,.284,.345
D. PeraltaRF,4,1,1,2,1,0,1,.210,.300,.290,T. JankowskiRF,2,0,1,0,0,0,1,.212,.262,.263
B. JohnsonRF,1,0,0,0,0,0,1,.182,.280,.227,aD. HillPH-RF,2,0,0,0,0,0,2,.241,.290,.552
H. KimSS,3,1,1,0,0,0,1,.227,.335,.383,L. TaverasCF,3,0,1,1,0,0,1,.226,.296,.338
K. HigashiokaC,4,0,1,0,0,0,1,.200,.236,.505,team,34,4,9,4,0,1,13,,,
team,40,6,13,6,2,2,10,,,,,,,,,,,,,,
M. Vierling3B,5,2,1,2,1,0,2,.249,.284,.443,W. Castro2B,2,0,1,0,0,1,0,.274,.361,.448
C. Keith2B,5,2,2,0,0,0,2,.232,.279,.323,aK. FarmerPH,1,0,0,0,0,0,0,.190,.297,.262
R. KreidlerSS,0,0,0,0,0,0,0,.147,.237,.235,T. LarnachLF,4,0,0,0,0,0,1,.250,.299,.430
R. GreeneCF,4,2,3,2,1,0,0,.260,.354,.497,bM. MargotPH,1,0,0,0,0,0,0,.243,.309,.349
C. KellyC,4,1,1,4,1,0,1,.245,.321,.406,C. CorreaSS,3,0,1,0,0,1,0,.310,.379,.512
W. PerezRF,4,1,1,1,1,0,0,.260,.314,.400,cA. MartinPH,1,0,0,0,0,0,0,.266,.328,.376
J. MalloyDH,4,0,1,0,0,0,2,.197,.284,.394,C. Santana1B,4,0,0,0,0,0,2,.247,.325,.430
Z. McKinstrySS,3,0,0,0,0,0,1,.180,.241,.286,J. MirandaDH,3,0,1,0,0,1,0,.297,.341,.480
aA. IbanezPH-2B,1,0,0,0,0,0,1,.294,.323,.412,M. KeplerRF,3,0,0,0,0,0,1,.239,.296,.394
G. Urshela1B,4,0,1,0,0,0,0,.237,.280,.299,B. BuxtonCF,4,1,1,0,0,0,0,.262,.315,.466
A. BaddooLF,4,1,1,0,0,0,1,.132,.242,.340,B. Lee3B,4,0,2,1,0,0,1,.500,.500,.500
team,38,9,11,9,4,0,10,,,,C. VazquezC,4,1,2,1,1,0,0,.189,.214,.277
,,,,,,,,,,,team,34,2,8,2,1,3,5,,,
Y. Diaz1B,4,0,0,0,0,1,2,.267,.324,.380,M. Garcia2B,3,1,0,0,0,1,0,.227,.281,.335
B. Lowe2B,3,0,0,0,0,0,2,.214,.315,.444,B. Witt Jr.SS,3,2,2,1,0,1,0,.314,.366,.543
aJ. DeLucaPH,1,0,0,0,0,0,1,.164,.246,.258,V. Pasquantino1B,4,0,2,1,0,0,0,.247,.320,.431
T. WallsSS,1,0,0,0,0,0,0,.157,.279,.216,S. PerezC,3,0,1,2,0,1,1,.278,.348,.466
I. ParedesDH,3,1,1,1,1,2,0,.276,.365,.481,M. MasseyDH,4,0,0,0,0,0,0,.274,.290,.500
R. ArozarenaLF,4,1,1,0,0,0,3,.197,.305,.355,H. RenfroeRF,3,0,0,0,0,1,2,.207,.288,.379
A. Rosario3B,4,0,2,1,0,0,0,.295,.318,.406,M. MelendezLF,3,0,1,0,0,1,1,.193,.262,.366
J. LoweRF,3,0,0,0,0,1,2,.218,.288,.403,N. Loftin3B,4,0,0,0,0,0,0,.198,.307,.250
J. SiriCF,4,0,0,0,0,0,0,.211,.291,.408,K. IsbelCF,3,1,1,0,0,0,0,.234,.278,.383
J. CaballeroSS-2B,3,0,0,0,0,0,0,.243,.305,.364,team,30,4,7,4,0,5,4,,,
cR. PalaciosPH-2B,1,0,0,0,0,0,0,.250,.343,.346,,,,,,,,,,,
A. JacksonC,2,0,0,0,0,0,1,.068,.138,.137,,,,,,,,,,,
bB. RortvedtPH-C,1,0,1,0,0,1,0,.268,.367,.379,,,,,,,,,,,
team,34,2,5,2,1,5,11,,,,,,,,,,,,,,
B. Turang2B,5,1,3,0,0,0,0,.292,.354,.415,C. BlackmonDH,3,0,0,0,0,1,0,.255,.326,.402
W. ContrerasC,5,0,3,0,0,0,0,.297,.356,.448,B. Rodgers2B,4,0,2,0,0,0,1,.286,.327,.409
C. YelichLF,3,1,2,1,1,1,1,.333,.408,.519,R. McMahon3B,4,0,0,0,0,0,0,.266,.343,.450
W. AdamesSS,3,0,0,0,0,0,3,.236,.325,.409,E. DiazC,4,0,1,0,0,0,0,.306,.350,.440
V. CapraSS,1,0,0,0,0,0,0,.000,.000,.000,B. DoyleCF,4,0,2,0,0,0,1,.268,.330,.428
G. MitchellCF,3,0,0,1,0,1,0,.222,.417,.222,M. Toglia1B,4,0,1,0,0,0,1,.184,.245,.419
R. HoskinsDH,4,0,0,0,0,0,1,.220,.313,.396,N. JonesLF,4,0,0,0,0,0,2,.184,.288,.306
S. FrelickRF,3,1,0,0,0,1,0,.268,.344,.337,J. CaveRF,3,0,2,0,0,0,0,.255,.307,.329
J. Bauers1B,4,0,1,1,0,0,0,.218,.314,.397,A. SchunkSS,3,0,0,0,0,0,1,.000,.000,.000
A. Monasterio3B,4,0,0,0,0,0,1,.183,.279,.267,team,33,0,8,0,0,1,6,,,
team,35,3,9,3,1,3,6,,,,,,,,,,,,,,
N. Schanuel1B,4,0,1,0,0,0,0,.239,.310,.354,J. BledayCF,4,0,0,0,0,0,0,.239,.319,.433
L. Rengifo3B,3,0,0,0,0,0,0,.315,.358,.442,M. AndujarLF,4,0,1,0,0,0,0,.294,.322,.390
aL. GuillormePH,1,0,0,0,0,0,0,.282,.350,.366,B. RookerDH,4,1,3,1,1,0,0,.269,.343,.530
T. WardLF,4,0,0,0,0,0,3,.239,.323,.430,S. LangeliersC,4,1,1,0,0,0,2,.204,.256,.427
W. CalhounDH,2,0,1,0,0,1,0,.277,.333,.396,T. Soderstrom1B,4,0,1,0,0,0,0,.220,.309,.417
B. Drury2B,3,0,0,0,0,0,0,.171,.240,.231,Z. Gelof2B,3,1,1,0,0,1,2,.203,.263,.365
M. ThaissC,3,0,2,0,0,0,0,.235,.333,.368,L. ButlerRF,4,1,1,0,0,0,0,.190,.266,.296
Z. NetoSS,3,0,0,0,0,0,0,.246,.297,.430,B. Harris3B,4,0,1,2,0,0,0,.137,.286,.333
M. MoniakCF,3,0,0,0,0,0,0,.193,.244,.304,M. SchuemannSS,3,1,1,1,1,1,2,.228,.319,.332
J. AdellRF,3,0,1,0,0,0,1,.189,.250,.395,team,34,5,10,4,2,2,6,,,
team,29,0,5,0,0,1,4,,,,,,,,,,,,,,
C. CarrollCF,5,2,1,0,0,1,2,.210,.302,.309,S. OhtaniDH,4,1,1,0,0,0,1,.319,.401,.642
K. Marte2B,4,1,1,0,0,2,1,.286,.356,.514,W. SmithC,3,1,0,0,0,1,1,.268,.339,.463
K. Newman2B,0,0,0,0,0,0,0,.277,.308,.382,F. Freeman1B,2,1,2,3,1,2,0,.302,.404,.516
J. PedersonDH,3,0,0,0,0,1,3,.282,.376,.500,C. Biggio1B,0,0,0,0,0,0,0,.188,.278,.188
aR. GrichukPH-DH,2,0,0,0,0,0,0,.281,.338,.430,T. HernándezLF-RF,4,1,1,1,1,0,0,.254,.316,.486
C. Walker1B,5,3,4,4,2,1,0,.267,.339,.506,A. PagesCF,3,0,1,0,0,1,0,.256,.310,.412
L. Gurriel Jr.LF,5,2,2,3,1,0,0,.268,.301,.430,M. RojasSS,4,0,1,0,0,0,0,.290,.335,.439
J. McCarthyRF,5,2,1,0,0,0,0,.280,.365,.383,J. HeywardRF,2,0,0,0,0,0,0,.205,.301,.402
E. Suarez3B,3,1,2,2,0,2,1,.203,.291,.324,aE. HernándezPH-3B,2,0,0,0,0,0,1,.206,.271,.309
G. MorenoC,5,1,3,2,1,0,1,.241,.323,.372,C. Taylor3B-LF-2B,3,0,0,0,0,1,2,.162,.256,.248
G. PerdomoSS,4,0,2,1,0,0,0,.275,.333,.325,G. Lux2B,1,0,0,0,0,1,0,.217,.271,.296
team,41,12,16,12,4,7,8,,,,bM. VargasPH-LF,2,0,0,0,0,0,0,.306,.366,.500
,,,,,,,,,,,team,30,4,6,4,2,6,5,,,
G. HendersonSS,4,0,0,0,0,0,2,.284,.379,.593,J.P. CrawfordSS,4,0,0,0,0,0,2,.207,.304,.349
A. RutschmanC,3,1,0,0,0,1,0,.288,.345,.461,J. Rojas3B,2,0,0,0,0,1,1,.257,.326,.380
R. O'Hearn1B,3,2,2,3,1,1,1,.294,.355,.485,aM. GarverPH,1,0,1,0,0,0,0,.176,.296,.356
R. MountcastleDH,4,0,1,1,0,0,0,.273,.316,.457,R. BlissPR-2B,0,0,0,0,0,0,0,.241,.317,.389
A. SantanderRF,4,0,1,0,0,0,1,.234,.301,.503,C. RaleighC,4,1,1,1,1,0,2,.201,.288,.394
J. Westburg2B,4,0,1,0,0,0,2,.281,.330,.502,L. RaleyLF,4,0,0,0,0,0,1,.252,.298,.435
A. HaysLF,4,0,0,0,0,0,1,.244,.307,.386,T. France1B,4,0,1,0,0,0,2,.230,.324,.367
C. MullinsCF,4,0,0,0,0,0,1,.215,.261,.382,J. PolancoDH,4,0,1,0,0,0,3,.195,.284,.292
R. Urias3B,3,1,1,0,0,1,0,.220,.275,.356,J. RodriguezCF,4,0,1,0,0,0,1,.244,.293,.323
team,33,4,6,4,1,3,8,,,,D. CanzoneRF,2,0,0,0,0,1,0,.211,.292,.406
,,,,,,,,,,,D. Moore2B-3B,3,0,0,0,0,0,1,.206,.312,.411
,,,,,,,,,,,team,32,1,5,1,1,2,13,,,
F. LindorSS,4,0,0,0,0,0,1,.246,.309,.447,C. AbramsSS,4,0,0,0,0,0,1,.279,.344,.498
B. NimmoLF,4,0,0,0,0,0,1,.245,.364,.443,L. ThomasRF,3,0,1,0,0,1,1,.236,.301,.406
F. AlvarezC,3,0,0,0,0,0,1,.291,.354,.496,H. RamirezDH,3,0,0,0,0,0,0,.231,.231,.346
P. Alonso1B,3,0,0,0,0,0,1,.242,.326,.468,aJ. WinkerPH-DH,1,1,1,1,1,0,0,.263,.377,.425
D. StewartDH,2,0,0,0,0,1,1,.180,.333,.328,J. Meneses1B,4,0,0,0,0,0,0,.231,.291,.302
M. Vientos3B,3,0,0,0,0,0,1,.291,.346,.568,J. WoodLF,3,0,1,0,0,1,1,.308,.471,.308
B. GamelRF,3,0,0,0,0,0,1,.167,.286,.333,N. Senzel3B,3,0,0,0,0,0,0,.208,.304,.361
T. TaylorCF,3,0,0,0,0,0,2,.221,.266,.372,R. AdamsC,2,0,2,0,0,0,0,.235,.304,.370
J. McNeil2B,3,0,1,0,0,0,1,.215,.273,.300,I. Vargas2B,2,0,0,0,0,0,0,.250,.305,.325
team,28,0,1,0,0,1,10,,,,J. YoungCF,2,0,0,0,0,1,0,.263,.322,.331
,,,,,,,,,,,team,27,1,5,1,1,3,3,,,
M. WinnSS,3,0,1,0,0,2,1,.294,.341,.419,A. McCutchenDH,4,0,0,0,0,1,2,.229,.329,.396
A. BurlesonRF,5,0,2,1,0,0,0,.283,.316,.464,B. ReynoldsLF,4,1,1,1,1,0,1,.273,.338,.466
W. ContrerasDH,5,0,1,0,0,0,1,.261,.390,.500,O. CruzSS,4,0,1,0,0,0,1,.240,.294,.425
P. Goldschmidt1B,4,0,1,0,0,0,2,.230,.296,.367,C. JoeRF-1B,4,0,1,0,0,0,0,.247,.325,.400
N. Arenado3B,4,0,1,0,0,0,0,.256,.310,.367,R. Tellez1B,3,0,0,0,0,0,0,.239,.293,.351
B. DonovanLF,4,1,2,0,0,0,0,.270,.340,.413,bE. OlivaresPH,1,0,0,0,0,0,0,.227,.294,.337
D. CarlsonCF,3,0,2,1,0,0,0,.210,.283,.260,M. TaylorCF,0,1,0,0,0,0,0,.190,.243,.247
aM. CarpenterPH,1,0,0,0,0,0,1,.245,.321,.340,N. Gonzales2B,3,0,0,1,0,0,1,.276,.312,.425
M. SianiCF,0,1,0,0,0,0,0,.224,.261,.310,K. Hayes3B,4,0,1,0,0,0,2,.234,.296,.307
J. Fermin2B,4,0,0,0,0,0,0,.130,.216,.174,J. SuwinskiCF-RF,3,0,1,0,0,0,1,.180,.262,.317
N. Gorman2B,0,0,0,0,0,0,0,.189,.267,.404,cJ. TrioloPH,1,0,1,0,0,0,0,.205,.281,.281
P. PagesC,4,1,1,1,0,0,1,.194,.259,.333,Y. GrandalC,2,0,0,0,0,0,0,.171,.203,.256
team,37,3,11,3,0,2,6,,,,aJ. PalaciosPH,0,0,0,0,0,1,0,.000,1.000,.000
,,,,,,,,,,,J. BartC,1,0,1,0,0,0,0,.250,.333,.471
,,,,,,,,,,,team,34,2,7,2,1,2,8,,,
J. India2B,5,3,3,1,1,0,0,.278,.383,.415,B. Rice1B,5,1,1,1,1,0,2,.262,.360,.405
E. De La CruzSS,3,2,1,0,0,1,1,.252,.342,.475,J. SotoRF,3,1,1,2,1,1,0,.300,.438,.568
J. CandelarioDH,5,0,1,0,0,0,1,.239,.294,.461,A. JudgeDH,4,0,0,0,0,0,2,.314,.433,.702
S. Steer1B,4,2,1,3,1,1,1,.239,.332,.416,A. VerdugoLF,4,0,3,0,0,0,0,.248,.305,.398
