away_hitters,away_AB,away_R,away_H,away_RBI,away_HR,away_BB,away_K,away_AVG,away_OBP,away_SLG,home_hitters,home_AB,home_R,home_H,home_RBI,home_HR,home_BB,home_K,home_AVG,home_OBP,home_SLG
M. MargotRF,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.667,0.5,0.667,T. EdmanCF,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.214,0.214,0.643
cT. SweeneyPH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,W. SmithC,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.429,0.667,0.571
C. Keith1B,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,M. Muncy3B,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.25,0.2
J. BaezSS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M. Rojas2B,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.182,0.1
aZ. McKinstryPH-SS,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,A. PagesLF,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.455,0.375
J. RogersC,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.333,0.5,0.333,team,31.0,5.0,7.0,5.0,3.0,1.0,6.0,,,
R. KreidlerCF,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,,,,,,,,,,,
bK. CarpenterPH-LF,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
team,34.0,4.0,9.0,3.0,1.0,6.0,9.0,,,,,,,,,,,,,,
I. HappLF,5.0,2.0,2.0,3.0,1.0,1.0,1.0,0.333,0.467,0.667,K. Marte2B,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.4,0.4,0.6
K. TuckerRF,5.0,0.0,1.0,1.0,0.0,1.0,2.0,0.154,0.267,0.231,C. CarrollRF,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.333,0.6,0.667
S. SuzukiDH,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.077,0.143,0.077,L. Gurriel Jr.LF,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Busch1B,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.2,0.333,0.2,J. Naylor1B,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.2,0.2
D. SwansonSS,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.182,0.25,0.273,G. MorenoC,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.667,0.75,0.667
N. Hoerner2B,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.5,0.6,0.5,E. Suarez3B,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.333,0.5,1.333
P. Crow-ArmstrongCF,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.091,0.167,0.091,R. GrichukDH,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0
M. Shaw3B,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.154,0.214,0.154,aP. SmithPH-DH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0
M. AmayaC,5.0,0.0,2.0,5.0,0.0,0.0,1.0,0.375,0.375,0.75,J. McCarthyCF,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
team,41.0,10.0,12.0,10.0,1.0,6.0,10.0,,,,G. PerdomoSS,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.333,0.25,0.333
,,,,,,,,,,,team,33.0,6.0,9.0,6.0,1.0,3.0,4.0,,,
L. ButlerRF,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,V. RoblesRF,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B. RookerDH,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,J. RodriguezCF,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0
J. BledayCF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C. RaleighC,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0
S. LangeliersC,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,R. ArozarenaLF,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333,0.5,1.333
M. AndujarLF,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L. RaleyDH,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.333,0.5,0.333
T. Soderstrom1B,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.667,0.667,2.667,J. Polanco3B,3.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0
G. Urshela3B,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,R. Tellez1B,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.25,0.0
M. Muncy2B,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,R. Bliss2B,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0
J. WilsonSS,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,J.P. CrawfordSS,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.333,0.0
team,29.0,2.0,3.0,2.0,2.0,1.0,10.0,,,,team,25.0,4.0,5.0,4.0,2.0,7.0,7.0,,,
B. DoyleCF,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,C. Mead1B,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
E. TovarSS,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.5,0.5,0.75,Y. DiazDH,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25
R. McMahon3B,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.333,B. Lowe2B,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25
K. BryantDH,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,J. Caminero3B,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.25,0.5
M. Toglia1B,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.25,0.0,C. MorelLF,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
H. GoodmanC,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,aJ. ArandaPH,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
N. MartiniRF,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.25,0.0,K. MisnerLF,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0
M. MoniakPR-RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D. JansenC,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.333,0.0
K. Farmer2B,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,J. LoweRF,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
J. BeckLF,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0,J. CaballeroPR-RF,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
team,32.0,2.0,7.0,2.0,0.0,3.0,12.0,,,,J. DeLucaCF,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.333,0.333,0.333
,,,,,,,,,,,T. WallsSS,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,,,,,,,,,team,30.0,3.0,7.0,3.0,1.0,1.0,9.0,,,
C. CowserLF,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.222,0.0,B. BichetteSS,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.25,0.333,0.25
A. RutschmanC,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.429,0.556,1.286,V. Guerrero Jr.1B,4.0,0.0,2.0,1.0,0.0,0.0,2.0,0.333,0.444,0.5
J. Westburg3B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.333,0.625,A. SantanderDH,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.25,0.333,0.25
R. O'HearnDH,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.333,0.25,A. Gimenez2B,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.25,0.333,0.625
T. O'NeillRF,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.556,1.0,A. KirkC,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25
C. MullinsCF,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.375,0.444,1.125,G. SpringerRF-CF,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.286,0.375,0.286
R. Mountcastle1B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.111,0.111,0.222,W. Wagner3B,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.5,0.5,0.667
J. Holliday2B,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.375,0.375,0.75,aE. Clement3B-PH-3B,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25,0.5
J. MateoSS,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,N. LukesCF,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.667,0.5
team,29.0,2.0,3.0,2.0,1.0,4.0,9.0,,,,bD. SchneiderLF-PH-LF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
,,,,,,,,,,,A. RodenLF-RF,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.286,0.2
,,,,,,,,,,,team,34.0,8.0,14.0,6.0,0.0,3.0,9.0,,,
T. PhamLF,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.3,0.25,X. EdwardsSS,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.286,0.444,0.286
B. ReynoldsRF,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.111,0.2,0.111,K. StowersLF,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.143,0.333,0.143
O. CruzCF,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.25,0.4,0.625,J. BrideDH,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.143,0.25,0.143
J. BartC,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.167,0.444,0.167,M. Mervis1B,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.143,0.25,0.143
A. McCutchenDH,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.143,0.25,0.286,O. Lopez2B,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.333,0.5,0.833
K. Hayes3B,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,G. ConineRF,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25
E. Rodriguez1B,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0,aD. MyersPH-RF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25
A. Frazier2B,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.333,0.4,0.333,L. HicksC,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0
I. Kiner-FalefaSS,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167,0.375,0.167,D. HillCF,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.333,0.429,0.5
team,33.0,4.0,7.0,4.0,1.0,5.0,6.0,,,,G. Pauley3B,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.333,0.333,0.5
,,,,,,,,,,,bE. WagamanPH-3B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,,,,,,,,,team,31.0,3.0,7.0,3.0,1.0,3.0,7.0,,,
J. DuranLF,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.375,0.375,0.375,M. Semien2B,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125
R. DeversDH,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,C. SeagerSS,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.125,0.125,0.125
A. Bregman3B,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.125,0.125,0.125,W. LangfordLF,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.286,0.375,0.286
T. Casas1B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,J. PedersonDH,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25
T. StorySS,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.143,0.25,0.143,aK. PillarPH-DH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
K. Campbell2B,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.429,0.5,0.429,A. GarcíaRF,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.0
W. AbreuRF,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.833,0.875,1.833,J. Burger1B,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.167,0.286,0.333
C. WongC,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.143,0.25,0.143,J. Jung3B,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.429,0.429,0.429
C. RafaelaCF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J. Smith3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
team,34.0,1.0,8.0,1.0,0.0,2.0,7.0,,,,J. HeimC,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.667,0.667,2.667
,,,,,,,,,,,L. TaverasCF,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.667,0.5
,,,,,,,,,,,team,29.0,4.0,8.0,4.0,2.0,3.0,3.0,,,
F. LindorSS,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.111,0.0,J. AltuveLF,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.429,0.5,0.429
J. SotoRF,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333,0.556,0.833,I. Paredes3B,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.143,0.25,0.143
P. Alonso1B,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.5,0.2,Y. AlvarezDH,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.375,0.0
B. NimmoLF,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,C. Walker1B,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.125,0.125,0.125
M. Vientos3B,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.143,0.25,0.286,Y. DiazC,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.143,0.25,0.143
J. WinkerDH,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.4,0.25,J. PenaSS,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.25,0.143
T. TaylorCF,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.125,0.125,0.125,C. SmithRF,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2,0.429,0.2
B. Baty2B,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,B. Rodgers2B,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0
aL. AcunaPH-2B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,J. MeyersCF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.286,0.286,0.286
L. TorrensC,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.4,0.4,0.8,team,29.0,1.0,3.0,1.0,0.0,4.0,10.0,,,
team,30.0,3.0,5.0,3.0,1.0,3.0,11.0,,,,,,,,,,,,,,
J. ProfarLF,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.222,0.222,0.222,F. Tatis Jr.RF,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.875
A. Riley3B,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,0.333,0.75,L. Arraez1B,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.143,0.0
M. Olson1B,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2,0.556,0.2,M. Machado3B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.286,0.375,0.571
M. OzunaDH,3.0,0.0,1.0,2.0,0.0,1.0,2.0,0.333,0.556,0.333,J. MerrillCF,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.571,0.5,0.571
O. Albies2B,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.222,0.5,J. Cronenworth2B,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.286,0.375,0.714
M. Harris IICF,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.125,0.125,0.125,X. BogaertsSS,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.286,0.375,0.429
D. BaldwinC,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,G. SheetsDH,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0
N. AllenSS,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,J. HeywardLF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. KelenicRF,4.0,1.0,1.0,1.0,1.0,0.0,3.0,0.125,0.125,0.5,M. MaldonadoC,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5
team,32.0,3.0,5.0,3.0,1.0,4.0,13.0,,,,team,33.0,4.0,10.0,4.0,2.0,2.0,3.0,,,
I. HappLF,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.267,0.421,0.533,C. CarrollRF,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.143,0.4,0.286
K. TuckerRF,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.263,0.188,K. Marte2B,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.4,0.4,0.6
S. SuzukiDH,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.118,0.167,0.176,L. Gurriel Jr.LF,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3
M. Busch1B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.143,0.25,0.143,J. Naylor1B,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.222,0.222,0.222
D. SwansonSS,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.214,0.313,0.286,P. SmithDH,4.0,2.0,3.0,1.0,0.0,0.0,1.0,0.6,0.667,1.0
N. Hoerner2B,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.333,0.25,E. Suarez3B,4.0,2.0,2.0,4.0,2.0,0.0,0.0,0.429,0.5,1.714
P. Crow-ArmstrongCF,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.143,0.25,0.214,A. ThomasCF,4.0,1.0,3.0,1.0,0.0,0.0,1.0,0.75,0.75,1.25
M. Shaw3B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.118,0.167,0.118,G. PerdomoSS,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.286,0.25,0.286
C. KellyC,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.286,0.167,J. HerreraC,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
team,31.0,1.0,3.0,1.0,0.0,4.0,5.0,,,,team,37.0,8.0,14.0,8.0,2.0,0.0,7.0,,,
L. ButlerRF,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.143,0.333,0.286,V. RoblesRF,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
B. RookerDH,5.0,1.0,2.0,2.0,1.0,0.0,2.0,0.222,0.222,0.556,J. RodriguezCF,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.143,0.25,0.143
J. BledayCF,4.0,1.0,2.0,1.0,0.0,1.0,1.0,0.25,0.333,0.25,C. RaleighDH,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.25,0.0
S. LangeliersC,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.143,0.25,0.143,R. ArozarenaLF,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.167,0.375,0.667
T. Soderstrom1B,5.0,0.0,2.0,1.0,0.0,0.0,1.0,0.5,0.5,1.375,M. GarverC,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.333,0.5,0.333
S. BrownLF,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.667,0.0,J. Polanco3B-2B,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.667,0.667,1.167
aM. AndujarPH-LF,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,bM. MastrobuoniPH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
G. Urshela3B,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.143,0.143,0.143,D. Solano1B-3B,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
bL. UriasPH-3B,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,D. Moore2B,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
M. Muncy2B,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.125,0.125,0.5,aL. RaleyPH-1B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.4,0.25
J. WilsonSS,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.286,0.286,0.286,J.P. CrawfordSS,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0
team,38.0,7.0,12.0,7.0,3.0,5.0,5.0,,,,team,31.0,0.0,5.0,0.0,0.0,3.0,13.0,,,
G. Torres2B,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.429,0.5,0.857,S. OhtaniDH,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.375,0.474,0.813
J. Baez3B,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,M. BettsSS,5.0,3.0,3.0,4.0,2.0,0.0,0.0,0.5,0.556,1.25
K. CarpenterRF,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.2,0.25,F. Freeman1B,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.125,0.125,0.5
aM. MargotPH-RF,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6,0.5,0.6,T. HernándezRF,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.133,0.235,0.333
R. GreeneLF,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.4,M. Muncy3B,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.071,0.188,0.143
S. TorkelsonDH,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.5,0.7,1.167,T. Edman2B,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.222,0.222,0.556
C. Keith1B,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.125,0.0,M. ConfortoLF,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.273,0.333,0.455
bA. IbanezPH-1B,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.143,0.0,A. PagesCF,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.182,0.4,0.273
Z. McKinstry3B-2B,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.25,0.571,0.75,A. BarnesC,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
D. DinglerC,5.0,1.0,2.0,3.0,1.0,0.0,2.0,0.4,0.4,1.4,aW. SmithPH,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.692,0.625
T. SweeneySS,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.167,0.167,0.167,team,35.0,8.0,8.0,8.0,3.0,2.0,10.0,,,
R. KreidlerCF,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.167,0.167,0.167,,,,,,,,,,,
team,39.0,5.0,10.0,5.0,2.0,5.0,16.0,,,,,,,,,,,,,,
J. ChourioLF-RF,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.182,0.182,0.273,P. Goldschmidt1B,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.286,0.444,0.857
C. YelichDH,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.143,0.333,0.143,aO. CabreraPH-1B-RF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25
aI. CollinsPH-LF,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.75,C. BellingerLF,5.0,3.0,3.0,4.0,1.0,0.0,0.0,0.571,0.5,1.0
W. ContrerasC,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.125,0.125,0.125,A. JudgeRF,6.0,4.0,4.0,8.0,3.0,0.0,0.0,0.5,0.5,1.6
E. HaaseC,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,B. Rice1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.667,0.5
R. Hoskins1B,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.167,0.375,0.167,J. Chisholm Jr.2B,5.0,2.0,2.0,1.0,1.0,0.0,1.0,0.25,0.4,0.625
J. Bauers1B-P,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,A. VolpeSS,4.0,2.0,1.0,3.0,1.0,2.0,1.0,0.25,0.4,1.0
S. FrelickRF-3B,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.429,0.556,0.429,A. WellsC,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.333,0.5,1.333
J. OrtizSS,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.222,0.222,0.222,bJ.C. EscarraPH-C,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
G. MitchellCF,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.333,0.429,0.333,P. Reyes3B,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0
V. Capra3B,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.333,0.333,0.833,cO. PerazaPH-3B,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0
O. Dunn3B-1B,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,J. DominguezDH,3.0,1.0,1.0,0.0,0.0,2.0,1.0,0.167,0.375,0.167
B. Turang2B,5.0,3.0,1.0,2.0,1.0,0.0,1.0,0.25,0.222,0.625,T. GrishamCF,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.4,0.5,0.4
team,44.0,9.0,13.0,7.0,1.0,2.0,9.0,,,,team,40.0,20.0,16.0,20.0,9.0,8.0,5.0,,,
T. WardLF,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.375,0.375,0.5,M. Vargas3B,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.25,0.375
